transaction_id,customer_id,product_id,transaction_date,quantity,price,Revenue,Discount_Amount,Net_Revenue,payment_method,payment_status
4819,1106,103,2025-05-18,2,1300.0,2600.0,520.0,2080.0,NetBanking,successful
4820,1596,109,2025-07-15,1,65000.0,65000.0,13000.0,52000.0,Cash,successful
4821,1219,106,2026-07-04,1,80000.0,80000.0,16000.0,64000.0,Card,successful
4822,1711,102,2025-10-31,2,70000.0,140000.0,21000.0,119000.0,Card,successful
4823,1491,102,2025-10-13,4,70000.0,280000.0,112000.0,168000.0,Card,successful
4824,1977,103,2025-05-07,3,1300.0,3900.0,1560.0,2340.0,Card,successful
4825,1613,104,2025-10-17,2,8000.0,16000.0,6400.0,9600.0,UPI,successful
4826,1136,104,2025-09-30,3,8000.0,24000.0,8400.0,15600.0,UPI,successful
4827,1114,101,2026-01-23,4,250000.0,1000000.0,100000.0,900000.0,UPI,successful
4828,1459,106,2025-07-13,5,80000.0,400000.0,140000.0,260000.0,UPI,successful
4829,1501,103,2026-03-09,1,1300.0,1300.0,130.0,1170.0,NetBanking,successful
4830,1692,107,2025-06-27,1,50000.0,50000.0,17500.0,32500.0,Cash,successful
4831,1478,108,2026-03-08,2,15000.0,30000.0,9000.0,21000.0,UPI,successful
4832,1090,107,2026-02-14,2,50000.0,100000.0,20000.0,80000.0,Card,successful
4833,1726,110,2025-05-04,3,45000.0,135000.0,27000.0,108000.0,Cash,successful
4834,1394,105,2026-03-23,1,45000.0,45000.0,4500.0,40500.0,Card,successful
4835,1868,106,2025-04-17,3,80000.0,240000.0,48000.0,192000.0,NetBanking,successful
4836,1126,108,2025-06-14,1,15000.0,15000.0,750.0,14250.0,Card,successful
4837,1691,108,2026-04-10,2,15000.0,30000.0,10500.0,19500.0,NetBanking,successful
4838,1812,102,2025-06-12,1,70000.0,70000.0,7000.0,63000.0,UPI,successful
4839,1313,105,2025-02-09,5,45000.0,225000.0,22500.0,202500.0,UPI,successful
4840,1131,109,2025-09-29,5,65000.0,325000.0,16250.0,308750.0,Cash,successful
4841,1486,102,2025-12-06,1,70000.0,70000.0,10500.0,59500.0,Cash,successful
4842,1029,104,2026-01-30,4,8000.0,32000.0,4800.0,27200.0,Card,successful
4843,1837,104,2026-01-17,2,8000.0,16000.0,4800.0,11200.0,Card,successful
4844,1319,106,2025-09-06,4,80000.0,320000.0,48000.0,272000.0,NetBanking,successful
4845,1174,101,2026-02-18,2,250000.0,500000.0,175000.0,325000.0,UPI,successful
4846,1034,109,2025-06-23,2,65000.0,130000.0,32500.0,97500.0,Cash,successful
4847,1377,107,2026-01-15,2,50000.0,100000.0,5000.0,95000.0,Cash,successful
4848,1337,109,2026-02-14,5,65000.0,325000.0,97500.0,227500.0,Card,successful
4849,1089,108,2026-03-10,5,15000.0,75000.0,11250.0,63750.0,Cash,successful
4850,1346,110,2026-02-04,2,45000.0,90000.0,13500.0,76500.0,NetBanking,successful
4851,1477,109,2025-10-12,4,65000.0,260000.0,65000.0,195000.0,Card,successful
4852,1230,102,2025-05-06,5,70000.0,350000.0,105000.0,245000.0,UPI,successful
4853,1379,101,2025-01-05,2,250000.0,500000.0,125000.0,375000.0,Card,successful
4854,1830,110,2025-08-09,2,45000.0,90000.0,9000.0,81000.0,Card,successful
4855,1427,101,2026-04-15,2,250000.0,500000.0,25000.0,475000.0,Cash,successful
4856,1661,105,2025-06-21,3,45000.0,135000.0,54000.0,81000.0,NetBanking,successful
4857,1328,107,2026-02-15,3,50000.0,150000.0,22500.0,127500.0,Cash,successful
4858,1284,103,2025-07-23,5,1300.0,6500.0,1300.0,5200.0,UPI,successful
4859,1261,104,2025-08-17,3,8000.0,24000.0,6000.0,18000.0,Card,successful
4860,1294,101,2025-08-06,4,250000.0,1000000.0,400000.0,600000.0,UPI,successful
4861,1262,101,2025-05-09,4,250000.0,1000000.0,100000.0,900000.0,UPI,successful
4862,1072,108,2025-07-12,5,15000.0,75000.0,26250.0,48750.0,Card,successful
4863,1606,109,2025-10-23,1,65000.0,65000.0,6500.0,58500.0,Card,successful
4864,1734,105,2025-05-12,3,45000.0,135000.0,13500.0,121500.0,UPI,successful
4865,1834,103,2026-04-15,5,1300.0,6500.0,1300.0,5200.0,Card,successful
4866,1461,110,2026-02-15,1,45000.0,45000.0,4500.0,40500.0,NetBanking,successful
4867,1191,110,2025-08-31,2,45000.0,90000.0,27000.0,63000.0,Cash,successful
4868,1644,104,2025-02-08,3,8000.0,24000.0,1200.0,22800.0,UPI,successful
4869,1879,101,2025-04-30,5,250000.0,1250000.0,125000.0,1125000.0,UPI,successful
4870,1711,105,2025-10-25,3,45000.0,135000.0,13500.0,121500.0,NetBanking,successful
4871,1520,103,2025-11-02,4,1300.0,5200.0,2080.0,3120.0,Card,successful
4872,1415,104,2025-12-12,4,8000.0,32000.0,4800.0,27200.0,Card,successful
4873,1747,103,2025-10-22,4,1300.0,5200.0,1560.0,3640.0,Card,successful
4874,1524,110,2026-02-03,4,45000.0,180000.0,45000.0,135000.0,Cash,successful
4875,1600,104,2026-02-12,5,8000.0,40000.0,8000.0,32000.0,NetBanking,successful
4876,1101,105,2025-04-22,3,45000.0,135000.0,27000.0,108000.0,Card,successful
4877,1605,110,2025-10-30,5,45000.0,225000.0,78750.0,146250.0,UPI,successful
4878,1714,104,2025-07-29,2,8000.0,16000.0,2400.0,13600.0,NetBanking,successful
4879,1818,103,2025-11-28,3,1300.0,3900.0,1560.0,2340.0,Card,successful
4880,1911,108,2025-10-22,5,15000.0,75000.0,18750.0,56250.0,NetBanking,successful
4881,1027,104,2025-09-16,5,8000.0,40000.0,10000.0,30000.0,Cash,successful
4882,1131,104,2026-01-04,2,8000.0,16000.0,4800.0,11200.0,Card,successful
4883,1808,104,2025-04-22,4,8000.0,32000.0,12800.0,19200.0,NetBanking,successful
4884,1010,104,2025-10-07,1,8000.0,8000.0,400.0,7600.0,Card,successful
4885,1149,101,2025-08-10,3,250000.0,750000.0,262500.0,487500.0,NetBanking,successful
4886,1986,106,2025-06-01,4,80000.0,320000.0,112000.0,208000.0,Card,successful
4887,1809,101,2025-10-06,2,250000.0,500000.0,125000.0,375000.0,Cash,successful
4888,1901,106,2025-08-09,5,80000.0,400000.0,160000.0,240000.0,Cash,successful
4889,1034,104,2025-04-22,2,8000.0,16000.0,5600.0,10400.0,NetBanking,successful
4890,1547,110,2026-08-03,2,45000.0,90000.0,27000.0,63000.0,UPI,successful
4891,1660,104,2026-01-12,3,8000.0,24000.0,6000.0,18000.0,Card,successful
4892,1465,108,2025-08-17,1,15000.0,15000.0,750.0,14250.0,NetBanking,successful
4893,1729,105,2025-10-16,5,45000.0,225000.0,67500.0,157500.0,NetBanking,successful
4894,1235,106,2026-02-22,1,80000.0,80000.0,8000.0,72000.0,NetBanking,successful
4895,1975,109,2025-10-20,4,65000.0,260000.0,104000.0,156000.0,Cash,successful
4896,1683,101,2025-05-04,3,250000.0,750000.0,75000.0,675000.0,NetBanking,successful
4897,1207,101,2026-01-21,3,250000.0,750000.0,300000.0,450000.0,UPI,successful
4898,1898,108,2026-03-10,3,15000.0,45000.0,13500.0,31500.0,UPI,successful
4900,1712,105,2026-03-09,1,45000.0,45000.0,11250.0,33750.0,UPI,successful
4901,1848,108,2025-06-20,3,15000.0,45000.0,11250.0,33750.0,Card,successful
4902,1615,110,2025-08-27,3,45000.0,135000.0,6750.0,128250.0,Card,successful
4903,1804,105,2025-11-18,5,45000.0,225000.0,45000.0,180000.0,Card,successful
4904,1266,105,2026-01-30,1,45000.0,45000.0,9000.0,36000.0,Card,successful
4905,1728,102,2026-02-17,4,70000.0,280000.0,56000.0,224000.0,UPI,successful
4906,1981,107,2026-02-17,5,50000.0,250000.0,50000.0,200000.0,NetBanking,successful
4907,1232,103,2025-10-15,1,1300.0,1300.0,260.0,1040.0,Card,successful
4908,1354,105,2025-11-12,4,45000.0,180000.0,9000.0,171000.0,Cash,successful
4909,1853,109,2026-03-08,3,65000.0,195000.0,58500.0,136500.0,Card,successful
4910,1282,104,2025-07-03,5,8000.0,40000.0,12000.0,28000.0,NetBanking,successful
4911,1646,106,2025-12-31,4,80000.0,320000.0,16000.0,304000.0,UPI,successful
4912,1340,105,2025-05-16,3,45000.0,135000.0,40500.0,94500.0,UPI,successful
4913,1436,106,2025-05-11,2,80000.0,160000.0,8000.0,152000.0,NetBanking,successful
4914,1497,101,2025-07-02,5,250000.0,1250000.0,250000.0,1000000.0,NetBanking,successful
4915,1759,101,2025-09-03,1,250000.0,250000.0,50000.0,200000.0,NetBanking,successful
4916,1706,105,2025-05-08,4,45000.0,180000.0,54000.0,126000.0,Card,successful
4917,1986,102,2025-12-26,4,70000.0,280000.0,70000.0,210000.0,Card,successful
4918,1099,101,2026-01-02,4,250000.0,1000000.0,150000.0,850000.0,Cash,successful
4919,1285,104,2025-12-18,3,8000.0,24000.0,4800.0,19200.0,Cash,successful
4920,1308,103,2025-11-03,4,1300.0,5200.0,260.0,4940.0,NetBanking,successful
4921,1801,108,2026-05-01,5,15000.0,75000.0,3750.0,71250.0,Cash,successful
4922,1735,108,2026-01-20,2,15000.0,30000.0,6000.0,24000.0,NetBanking,successful
4923,1764,109,2026-01-25,5,65000.0,325000.0,130000.0,195000.0,NetBanking,successful
4924,1162,110,2026-03-03,1,45000.0,45000.0,6750.0,38250.0,NetBanking,successful
4925,1210,110,2026-02-27,2,45000.0,90000.0,36000.0,54000.0,UPI,successful
4926,1900,108,2025-06-22,1,15000.0,15000.0,3000.0,12000.0,UPI,successful
4927,1466,105,2026-03-18,3,45000.0,135000.0,40500.0,94500.0,Card,successful
4928,1928,108,2026-01-24,5,15000.0,75000.0,7500.0,67500.0,Cash,successful
4929,1645,101,2025-04-20,2,250000.0,500000.0,150000.0,350000.0,Card,successful
4930,1424,105,2025-07-31,3,45000.0,135000.0,40500.0,94500.0,Cash,successful
4931,1904,109,2025-07-30,3,65000.0,195000.0,29250.0,165750.0,Cash,successful
4932,1608,107,2026-02-06,3,50000.0,150000.0,15000.0,135000.0,UPI,successful
4933,1484,110,2025-01-10,2,45000.0,90000.0,22500.0,67500.0,Cash,successful
4934,1383,104,2025-09-11,2,8000.0,16000.0,3200.0,12800.0,UPI,successful
4935,1471,102,2025-11-23,3,70000.0,210000.0,73500.0,136500.0,UPI,successful
4936,1757,108,2025-10-30,1,15000.0,15000.0,4500.0,10500.0,NetBanking,successful
4937,1898,101,2025-11-11,3,250000.0,750000.0,150000.0,600000.0,Card,successful
4938,1190,109,2026-01-02,4,65000.0,260000.0,65000.0,195000.0,NetBanking,successful
4939,1428,109,2025-05-06,1,65000.0,65000.0,22750.0,42250.0,Card,successful
4940,1747,108,2025-08-29,1,15000.0,15000.0,2250.0,12750.0,Cash,successful
4941,1661,105,2025-11-14,1,45000.0,45000.0,13500.0,31500.0,NetBanking,successful
4942,1666,110,2025-11-28,2,45000.0,90000.0,4500.0,85500.0,UPI,successful
4943,1049,105,2025-04-23,3,45000.0,135000.0,27000.0,108000.0,Cash,successful
4944,1376,102,2025-07-04,3,70000.0,210000.0,63000.0,147000.0,Card,successful
4945,1356,105,2025-12-05,2,45000.0,90000.0,27000.0,63000.0,NetBanking,successful
4946,1431,110,2026-03-23,3,45000.0,135000.0,54000.0,81000.0,Cash,successful
4947,1538,105,2025-09-07,4,45000.0,180000.0,9000.0,171000.0,Cash,successful
4948,1074,108,2026-03-04,5,15000.0,75000.0,22500.0,52500.0,NetBanking,successful
4949,1780,110,2026-09-04,3,45000.0,135000.0,40500.0,94500.0,Cash,successful
4950,1072,108,2025-06-16,4,15000.0,60000.0,12000.0,48000.0,Cash,successful
4951,1076,102,2025-05-24,4,70000.0,280000.0,56000.0,224000.0,UPI,successful
4952,1596,103,2025-11-07,5,1300.0,6500.0,1950.0,4550.0,Cash,successful
4953,1608,110,2026-02-02,5,45000.0,225000.0,11250.0,213750.0,UPI,successful
4954,1915,107,2025-06-27,5,50000.0,250000.0,87500.0,162500.0,NetBanking,successful
4955,1554,103,2026-01-22,2,1300.0,2600.0,260.0,2340.0,UPI,successful
4956,1683,107,2025-07-21,3,50000.0,150000.0,52500.0,97500.0,UPI,successful
4957,1287,105,2026-03-20,5,45000.0,225000.0,45000.0,180000.0,Card,successful
4958,1054,103,2026-04-04,5,1300.0,6500.0,325.0,6175.0,NetBanking,successful
4959,1723,110,2025-05-21,1,45000.0,45000.0,15749.999999999998,29250.0,Cash,successful
4960,1657,104,2025-09-05,4,8000.0,32000.0,3200.0,28800.0,Card,successful
4961,1585,107,2026-03-09,4,50000.0,200000.0,40000.0,160000.0,UPI,successful
4962,1430,108,2025-05-10,2,15000.0,30000.0,3000.0,27000.0,Cash,successful
4963,1613,102,2025-06-02,2,70000.0,140000.0,7000.0,133000.0,Cash,successful
4964,1242,110,2025-12-12,2,45000.0,90000.0,31500.0,58500.0,Cash,successful
4965,1951,105,2025-06-22,2,45000.0,90000.0,13500.0,76500.0,UPI,successful
4966,1922,101,2025-08-18,3,250000.0,750000.0,262500.0,487500.0,NetBanking,successful
4967,1831,106,2026-02-26,3,80000.0,240000.0,36000.0,204000.0,Cash,successful
4968,1596,101,2026-02-17,1,250000.0,250000.0,12500.0,237500.0,NetBanking,successful
4969,1162,107,2025-10-21,3,50000.0,150000.0,30000.0,120000.0,UPI,successful
4971,1610,105,2025-12-05,1,45000.0,45000.0,15749.999999999998,29250.0,UPI,successful
4972,1607,103,2025-12-24,5,1300.0,6500.0,1625.0,4875.0,NetBanking,successful
4973,1723,108,2026-04-07,5,15000.0,75000.0,7500.0,67500.0,NetBanking,successful
4974,1032,104,2025-07-19,4,8000.0,32000.0,9600.0,22400.0,Cash,successful
4975,1212,101,2025-11-16,2,250000.0,500000.0,100000.0,400000.0,Card,successful
4976,1722,102,2026-02-24,3,70000.0,210000.0,73500.0,136500.0,NetBanking,successful
4977,1678,106,2025-10-10,4,80000.0,320000.0,48000.0,272000.0,Card,successful
4978,1338,107,2026-01-02,3,50000.0,150000.0,60000.0,90000.0,Card,successful
4979,1220,103,2026-01-03,4,1300.0,5200.0,1300.0,3900.0,Cash,successful
4980,1270,108,2025-10-12,3,15000.0,45000.0,18000.0,27000.0,Card,successful
4981,1465,109,2026-02-19,3,65000.0,195000.0,78000.0,117000.0,NetBanking,successful
4982,1956,105,2025-10-06,1,45000.0,45000.0,15749.999999999998,29250.0,UPI,successful
4983,1868,107,2025-10-09,4,50000.0,200000.0,70000.0,130000.0,Cash,successful
4984,1895,107,2025-05-27,3,50000.0,150000.0,7500.0,142500.0,Cash,successful
4985,1956,101,2025-05-28,5,250000.0,1250000.0,375000.0,875000.0,UPI,successful
4986,1575,102,2025-10-09,4,70000.0,280000.0,112000.0,168000.0,Card,successful
4987,1420,107,2025-06-07,3,50000.0,150000.0,45000.0,105000.0,Card,successful
4988,1328,102,2025-09-30,5,70000.0,350000.0,122500.0,227500.0,Cash,successful
4989,1454,110,2025-07-10,3,45000.0,135000.0,54000.0,81000.0,NetBanking,successful
4990,1373,107,2025-12-28,3,50000.0,150000.0,60000.0,90000.0,Cash,successful
4991,1916,106,2025-04-18,4,80000.0,320000.0,96000.0,224000.0,Cash,successful
4992,1841,106,2025-07-07,4,80000.0,320000.0,80000.0,240000.0,UPI,successful
4993,1745,107,2025-10-30,4,50000.0,200000.0,40000.0,160000.0,NetBanking,successful
4994,1958,103,2025-11-09,3,1300.0,3900.0,780.0,3120.0,UPI,successful
4995,1134,103,2026-08-01,1,1300.0,1300.0,260.0,1040.0,UPI,successful
4996,1970,105,2025-11-27,2,45000.0,90000.0,13500.0,76500.0,Cash,successful
4997,1247,110,2026-07-04,5,45000.0,225000.0,11250.0,213750.0,NetBanking,successful
4998,1774,101,2026-02-27,5,250000.0,1250000.0,375000.0,875000.0,Card,successful
4999,1705,101,2025-09-21,5,250000.0,1250000.0,437500.0,812500.0,Card,successful
5000,1978,107,2025-08-31,1,50000.0,50000.0,10000.0,40000.0,NetBanking,successful
5001,1396,108,2026-02-17,5,15000.0,75000.0,7500.0,67500.0,UPI,successful
5002,1500,101,2025-10-15,1,250000.0,250000.0,100000.0,150000.0,Cash,successful
5003,1583,102,2025-09-10,4,70000.0,280000.0,112000.0,168000.0,Cash,successful
5004,1286,101,2026-07-04,5,250000.0,1250000.0,125000.0,1125000.0,NetBanking,successful
5005,1125,101,2026-03-03,3,250000.0,750000.0,262500.0,487500.0,Card,successful
5006,1527,103,2025-08-24,4,1300.0,5200.0,1300.0,3900.0,NetBanking,successful
5007,1133,104,2025-11-14,2,8000.0,16000.0,1600.0,14400.0,UPI,successful
5008,1145,109,2025-07-23,4,65000.0,260000.0,91000.0,169000.0,Cash,successful
5009,1707,101,2026-06-02,1,250000.0,250000.0,25000.0,225000.0,Cash,successful
5010,1132,104,2026-02-08,4,8000.0,32000.0,4800.0,27200.0,Cash,successful
5011,1540,108,2025-09-03,1,15000.0,15000.0,1500.0,13500.0,Cash,successful
5012,1103,101,2025-11-01,2,250000.0,500000.0,75000.0,425000.0,Card,successful
5013,1363,105,2025-10-05,5,45000.0,225000.0,56250.0,168750.0,Cash,successful
5014,1520,109,2025-06-15,4,65000.0,260000.0,26000.0,234000.0,NetBanking,successful
5015,1278,109,2025-07-23,2,65000.0,130000.0,13000.0,117000.0,Card,successful
5016,1848,108,2025-10-12,5,15000.0,75000.0,3750.0,71250.0,NetBanking,successful
5017,1563,101,2025-12-11,3,250000.0,750000.0,187500.0,562500.0,Cash,successful
5018,2000,110,2026-03-28,1,45000.0,45000.0,15749.999999999998,29250.0,Card,successful
5019,1077,106,2025-12-09,2,80000.0,160000.0,8000.0,152000.0,NetBanking,successful
5020,1691,109,2025-07-04,2,65000.0,130000.0,32500.0,97500.0,UPI,successful
5021,1644,105,2025-08-13,3,45000.0,135000.0,47250.0,87750.0,NetBanking,successful
5022,1837,110,2025-05-16,4,45000.0,180000.0,54000.0,126000.0,UPI,successful
5023,1682,110,2025-09-14,3,45000.0,135000.0,33750.0,101250.0,Cash,successful
5024,1869,105,2025-04-25,5,45000.0,225000.0,56250.0,168750.0,UPI,successful
5025,1277,103,2025-12-02,1,1300.0,1300.0,65.0,1235.0,Cash,successful
5026,1104,101,2026-12-04,1,250000.0,250000.0,75000.0,175000.0,UPI,successful
5027,1363,105,2025-08-23,4,45000.0,180000.0,18000.0,162000.0,NetBanking,successful
5028,1480,104,2025-11-17,5,8000.0,40000.0,12000.0,28000.0,NetBanking,successful
5029,1136,106,2025-08-09,2,80000.0,160000.0,48000.0,112000.0,Card,successful
5030,1080,103,2025-05-11,5,1300.0,6500.0,1625.0,4875.0,NetBanking,successful
5031,1178,110,2025-11-18,1,45000.0,45000.0,9000.0,36000.0,Card,successful
5032,1074,108,2025-07-08,5,15000.0,75000.0,15000.0,60000.0,UPI,successful
5033,1274,102,2025-06-19,5,70000.0,350000.0,105000.0,245000.0,Card,successful
5034,1976,107,2025-06-19,3,50000.0,150000.0,7500.0,142500.0,NetBanking,successful
5035,1253,104,2025-08-09,3,8000.0,24000.0,7200.0,16800.0,Card,successful
5036,1210,102,2025-07-06,1,70000.0,70000.0,10500.0,59500.0,Card,successful
5037,1396,104,2025-11-06,2,8000.0,16000.0,5600.0,10400.0,Card,successful
5038,1053,107,2025-12-19,3,50000.0,150000.0,60000.0,90000.0,Card,successful
5039,1643,101,2026-03-03,3,250000.0,750000.0,112500.0,637500.0,NetBanking,successful
5040,1006,101,2025-11-14,5,250000.0,1250000.0,437500.0,812500.0,UPI,successful
5041,1805,102,2026-02-22,3,70000.0,210000.0,63000.0,147000.0,UPI,successful
5042,1452,103,2026-01-09,2,1300.0,2600.0,520.0,2080.0,Card,successful
5043,1924,107,2025-05-07,4,50000.0,200000.0,30000.0,170000.0,NetBanking,successful
5044,1619,101,2025-11-16,5,250000.0,1250000.0,62500.0,1187500.0,Card,successful
5045,1940,109,2026-03-18,3,65000.0,195000.0,78000.0,117000.0,Cash,successful
5046,1428,104,2025-04-28,1,8000.0,8000.0,3200.0,4800.0,NetBanking,successful
5047,1529,106,2025-12-19,5,80000.0,400000.0,60000.0,340000.0,Cash,successful
5048,1384,105,2026-04-14,4,45000.0,180000.0,72000.0,108000.0,NetBanking,successful
5049,1452,104,2025-10-03,4,8000.0,32000.0,4800.0,27200.0,Card,successful
5050,1207,108,2025-04-27,2,15000.0,30000.0,10500.0,19500.0,UPI,successful
5051,1741,105,2026-03-11,1,45000.0,45000.0,9000.0,36000.0,Card,successful
5052,1170,110,2025-12-07,5,45000.0,225000.0,90000.0,135000.0,Cash,successful
5053,1406,105,2026-03-13,3,45000.0,135000.0,54000.0,81000.0,Card,successful
5054,1829,106,2025-12-20,4,80000.0,320000.0,128000.0,192000.0,Cash,successful
5055,1499,106,2025-05-29,3,80000.0,240000.0,72000.0,168000.0,NetBanking,successful
5056,1077,109,2026-04-10,1,65000.0,65000.0,19500.0,45500.0,UPI,successful
5057,1932,107,2026-04-02,5,50000.0,250000.0,50000.0,200000.0,Card,successful
5058,1562,110,2025-09-14,5,45000.0,225000.0,67500.0,157500.0,Card,successful
5059,1082,104,2025-07-02,5,8000.0,40000.0,16000.0,24000.0,UPI,successful
5060,1537,104,2025-05-22,2,8000.0,16000.0,3200.0,12800.0,Cash,successful
5061,1342,110,2025-09-22,2,45000.0,90000.0,9000.0,81000.0,Card,successful
5062,1195,107,2026-02-01,1,50000.0,50000.0,5000.0,45000.0,NetBanking,successful
5063,1214,105,2025-06-27,5,45000.0,225000.0,67500.0,157500.0,Card,successful
5064,1524,106,2025-08-26,2,80000.0,160000.0,8000.0,152000.0,UPI,successful
5065,1201,110,2025-10-29,2,45000.0,90000.0,36000.0,54000.0,NetBanking,successful
5066,1092,107,2025-12-13,4,50000.0,200000.0,30000.0,170000.0,Cash,successful
5067,1464,108,2025-04-26,5,15000.0,75000.0,30000.0,45000.0,UPI,successful
5068,1416,105,2025-12-02,2,45000.0,90000.0,13500.0,76500.0,Card,successful
5069,1460,108,2026-01-02,5,15000.0,75000.0,22500.0,52500.0,Card,successful
5070,1423,108,2026-01-01,3,15000.0,45000.0,11250.0,33750.0,Card,successful
5071,1620,103,2025-11-12,2,1300.0,2600.0,1040.0,1560.0,NetBanking,successful
5072,1187,105,2026-01-18,4,45000.0,180000.0,9000.0,171000.0,Card,successful
5073,1918,104,2025-10-15,2,8000.0,16000.0,4800.0,11200.0,Cash,successful
5074,1277,101,2026-06-01,3,250000.0,750000.0,262500.0,487500.0,UPI,successful
5075,1234,108,2025-06-06,2,15000.0,30000.0,1500.0,28500.0,UPI,successful
5076,1666,106,2025-08-04,5,80000.0,400000.0,100000.0,300000.0,UPI,successful
5077,1079,105,2025-10-26,5,45000.0,225000.0,56250.0,168750.0,Card,successful
5078,1407,107,2025-03-07,5,50000.0,250000.0,87500.0,162500.0,Card,successful
5079,1156,109,2025-10-24,5,65000.0,325000.0,65000.0,260000.0,UPI,successful
5080,1265,102,2026-01-23,1,70000.0,70000.0,24500.0,45500.0,Card,successful
5081,1378,105,2026-01-28,3,45000.0,135000.0,27000.0,108000.0,Card,successful
5082,1002,103,2026-03-18,5,1300.0,6500.0,1300.0,5200.0,Card,successful
5083,1140,110,2025-09-22,1,45000.0,45000.0,4500.0,40500.0,UPI,successful
5084,1883,101,2025-08-17,2,250000.0,500000.0,200000.0,300000.0,NetBanking,successful
5085,1887,109,2025-07-17,3,65000.0,195000.0,58500.0,136500.0,UPI,successful
5086,1896,103,2025-08-22,5,1300.0,6500.0,1950.0,4550.0,Card,successful
5087,1066,107,2025-06-14,4,50000.0,200000.0,80000.0,120000.0,Cash,successful
5088,1649,101,2026-02-17,1,250000.0,250000.0,37500.0,212500.0,Card,successful
5089,1186,108,2025-08-27,2,15000.0,30000.0,9000.0,21000.0,NetBanking,successful
5090,1786,110,2025-10-15,3,45000.0,135000.0,54000.0,81000.0,NetBanking,successful
5091,1848,102,2026-01-16,1,70000.0,70000.0,10500.0,59500.0,Card,successful
5092,1360,110,2026-02-28,3,45000.0,135000.0,27000.0,108000.0,NetBanking,successful
5093,1557,103,2025-05-16,3,1300.0,3900.0,390.0,3510.0,Card,successful
5094,1844,103,2026-01-02,1,1300.0,1300.0,65.0,1235.0,Cash,successful
5095,1539,105,2025-05-31,3,45000.0,135000.0,54000.0,81000.0,Cash,successful
5096,1452,108,2026-02-18,2,15000.0,30000.0,4500.0,25500.0,Card,successful
5097,1332,101,2026-01-29,3,250000.0,750000.0,187500.0,562500.0,Cash,successful
5098,1643,105,2026-01-08,1,45000.0,45000.0,18000.0,27000.0,UPI,successful
5099,1377,104,2025-03-05,3,8000.0,24000.0,9600.0,14400.0,Card,successful
5100,1685,109,2025-06-27,5,65000.0,325000.0,48750.0,276250.0,Cash,successful
5101,1102,108,2025-04-25,2,15000.0,30000.0,3000.0,27000.0,NetBanking,successful
5102,1648,110,2025-12-01,4,45000.0,180000.0,45000.0,135000.0,NetBanking,successful
5104,1984,109,2025-11-03,1,65000.0,65000.0,3250.0,61750.0,Card,successful
5105,1826,104,2025-08-22,2,8000.0,16000.0,3200.0,12800.0,UPI,successful
5106,1311,105,2025-11-12,4,45000.0,180000.0,72000.0,108000.0,NetBanking,successful
5107,1301,105,2026-08-03,3,45000.0,135000.0,54000.0,81000.0,Card,successful
5108,1449,102,2025-10-25,5,70000.0,350000.0,70000.0,280000.0,Cash,successful
5109,1398,107,2025-12-28,3,50000.0,150000.0,60000.0,90000.0,UPI,successful
5110,1324,102,2025-06-09,5,70000.0,350000.0,105000.0,245000.0,UPI,successful
5111,1434,110,2025-12-01,5,45000.0,225000.0,78750.0,146250.0,NetBanking,successful
5112,1942,109,2025-07-24,1,65000.0,65000.0,16250.0,48750.0,UPI,successful
5113,1495,110,2025-06-23,1,45000.0,45000.0,9000.0,36000.0,Cash,successful
5114,1281,110,2026-02-18,5,45000.0,225000.0,45000.0,180000.0,Card,successful
5115,1887,101,2026-03-23,1,250000.0,250000.0,37500.0,212500.0,NetBanking,successful
5116,1053,104,2026-01-08,4,8000.0,32000.0,12800.0,19200.0,NetBanking,successful
5117,1472,103,2025-11-08,1,1300.0,1300.0,260.0,1040.0,UPI,successful
5118,1856,110,2025-09-09,1,45000.0,45000.0,18000.0,27000.0,Card,successful
5119,1831,110,2025-11-18,4,45000.0,180000.0,45000.0,135000.0,UPI,successful
5120,1199,110,2025-08-26,1,45000.0,45000.0,11250.0,33750.0,Cash,successful
5121,1940,105,2025-07-06,1,45000.0,45000.0,13500.0,31500.0,Cash,successful
5122,1941,106,2026-02-18,4,80000.0,320000.0,16000.0,304000.0,UPI,successful
5123,1903,101,2025-09-30,5,250000.0,1250000.0,250000.0,1000000.0,NetBanking,successful
5124,1688,107,2025-09-23,3,50000.0,150000.0,22500.0,127500.0,Card,successful
5125,1054,104,2026-03-31,1,8000.0,8000.0,2400.0,5600.0,Cash,successful
5126,1508,106,2025-12-05,1,80000.0,80000.0,32000.0,48000.0,Card,successful
5127,1299,106,2025-05-14,4,80000.0,320000.0,32000.0,288000.0,Card,successful
5128,1360,103,2025-12-18,5,1300.0,6500.0,2600.0,3900.0,Card,successful
5129,1507,105,2026-01-21,4,45000.0,180000.0,36000.0,144000.0,UPI,successful
5130,1925,110,2025-02-11,5,45000.0,225000.0,33750.0,191250.0,Cash,successful
5131,1221,101,2025-06-04,1,250000.0,250000.0,12500.0,237500.0,Card,successful
5132,1661,110,2025-12-23,4,45000.0,180000.0,9000.0,171000.0,UPI,successful
5133,1744,107,2026-04-13,5,50000.0,250000.0,62500.0,187500.0,UPI,successful
5134,1264,107,2025-06-10,5,50000.0,250000.0,12500.0,237500.0,UPI,successful
5135,1336,106,2025-12-05,2,80000.0,160000.0,32000.0,128000.0,NetBanking,successful
5136,1681,109,2025-06-08,3,65000.0,195000.0,19500.0,175500.0,Card,successful
